id	basisOfRecord	occurrenceID	recordedBy	year	month	day	verbatimLocality	decimalLatitude	decimalLongitude	geodeticDatum	scientificName	kingdom	family	genus	specificEpithet	vernacularName
NBDB_BID_2018_FL_13661	HumanObservation	NBDB_BID_2018_FL_13661	Uganda Forest Department	1993	9	25	Kasyoha-Kitomi Forest Reserve	-0.211	30.3593	EPSG:4326	Vernonia conferta	Higher Plants	Compositae	Vernonia	conferta	
NBDB_BID_2018_FL_13662	HumanObservation	NBDB_BID_2018_FL_13662	Uganda Forest Department	1993	9	18	Kasyoha-Kitomi Forest Reserve	-0.1822	30.2603	EPSG:4326	Vernonia conferta	Higher Plants	Compositae	Vernonia	conferta	
NBDB_BID_2018_FL_13663	HumanObservation	NBDB_BID_2018_FL_13663	Uganda Forest Department	1993	11	5	Kalinzu Forest Reserve	-0.4774	30.074	EPSG:4326	Vernonia conferta	Higher Plants	Compositae	Vernonia	conferta	
NBDB_BID_2018_FL_13664	HumanObservation	NBDB_BID_2018_FL_13664	Uganda Forest Department	1994	2	11	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Vernonia conferta	Higher Plants	Compositae	Vernonia	conferta	
NBDB_BID_2018_FL_13665	HumanObservation	NBDB_BID_2018_FL_13665	Uganda Forest Department	1994	2	18	Bwindi Impenetrable National Park	-0.9831	29.6196	EPSG:4326	Vernonia conferta	Higher Plants	Compositae	Vernonia	conferta	
NBDB_BID_2018_FL_13666	HumanObservation	NBDB_BID_2018_FL_13666	Uganda Forest Department	1994	9	22	Budongo Forest Reserve	1.8173	31.683	EPSG:4326	Vernonia purpurea	Higher Plants	Compositae	Vernonia	purpurea	
NBDB_BID_2018_FL_13667	HumanObservation	NBDB_BID_2018_FL_13667	Uganda Forest Department	1994	9	9	Budongo Forest Reserve	1.7075	31.4724	EPSG:4326	Vernonia purpurea	Higher Plants	Compositae	Vernonia	purpurea	
NBDB_BID_2018_FL_13668	HumanObservation	NBDB_BID_2018_FL_13668	Uganda Forest Department	1993	9	25	Kasyoha-Kitomi Forest Reserve	-0.211	30.3593	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13669	HumanObservation	NBDB_BID_2018_FL_13669	Uganda Forest Department	1994	9	21	Kibale Forest National Park	0.544	30.4988	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13670	HumanObservation	NBDB_BID_2018_FL_13670	Uganda Forest Department	1994	7	15	Echuya Forest Reserve	-1.245	29.8004	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13671	HumanObservation	NBDB_BID_2018_FL_13671	Uganda Forest Department	1993	10	1	Budongo Forest Reserve	1.9082	31.7226	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13672	HumanObservation	NBDB_BID_2018_FL_13672	Uganda Forest Department	1994	9	2	Bwindi Impenetrable National Park	-0.984	29.6934	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13673	HumanObservation	NBDB_BID_2018_FL_13673	Uganda Forest Department	1994	12	2	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13674	HumanObservation	NBDB_BID_2018_FL_13674	Uganda Forest Department	1993	10	7	Kasyoha-Kitomi Forest Reserve	-0.274	30.2918	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13675	HumanObservation	NBDB_BID_2018_FL_13675	Uganda Forest Department	1994	2	18	Rwenzori Mountains National Park	0.2371	29.9813	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13676	HumanObservation	NBDB_BID_2018_FL_13676	Uganda Forest Department	1993	10	2	Kasyoha-Kitomi Forest Reserve	-0.382	30.2288	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13677	HumanObservation	NBDB_BID_2018_FL_13677	Uganda Forest Department	1994	9	9	Budongo Forest Reserve	1.7075	31.4724	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13678	HumanObservation	NBDB_BID_2018_FL_13678	Uganda Forest Department	1994	9	22	Budongo Forest Reserve	1.8173	31.683	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13679	HumanObservation	NBDB_BID_2018_FL_13679	Uganda Forest Department	1993	4	23	Kitechura Forest Reserve	0.7186	30.8803	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13680	HumanObservation	NBDB_BID_2018_FL_13680	Uganda Forest Department	1993	12	9	Kalinzu Forest Rserve	-0.5827	29.84	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13681	HumanObservation	NBDB_BID_2018_FL_13681	Uganda Forest Department	1994	2	11	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13682	HumanObservation	NBDB_BID_2018_FL_13682	Uganda Forest Department	1993	11	5	Kalinzu Forest Reserve	-0.4774	30.074	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13683	HumanObservation	NBDB_BID_2018_FL_13683	Uganda Forest Department	1993	11	26	Maramagambo Forest Reserve	-0.337	30.0857	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13684	HumanObservation	NBDB_BID_2018_FL_13684	Uganda Forest Department	1993	11	19	Maramagambo Forest Reserve	-0.4018	30.0389	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13685	HumanObservation	NBDB_BID_2018_FL_13685	Uganda Forest Department	1993	9	18	Kasyoha-Kitomi Forest Reserve	-0.1822	30.2603	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13686	HumanObservation	NBDB_BID_2018_FL_13686	Uganda Forest Department	1994	2	18	Bwindi Impenetrable National Park	-0.9831	29.6196	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13687	HumanObservation	NBDB_BID_2018_FL_13687	Uganda Forest Department	1993	8	6	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13688	HumanObservation	NBDB_BID_2018_FL_13688	Uganda Forest Department	1993	9	11	Kasyoha-Kitomi Forest Reserve	-0.2623	30.1568	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13689	HumanObservation	NBDB_BID_2018_FL_13689	Uganda Forest Department	1994	9	16	Kibale Forest National Park	0.4261	30.5114	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13690	HumanObservation	NBDB_BID_2018_FL_13690	Uganda Forest Department	1993	5	22	Kibale Forest National Park	0.5404	30.3998	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13691	HumanObservation	NBDB_BID_2018_FL_13691	Uganda Forest Department	1993	9	5	Kasyoha-Kitomi Forest Reserve	-0.3541	30.1262	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13692	HumanObservation	NBDB_BID_2018_FL_13692	Uganda Forest Department	1993	8	12	Echuya Forest Reserve	-1.2891	29.8418	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_FL_13693	HumanObservation	NBDB_BID_2018_FL_13693	Uganda Forest Department	1993	11	12	Maramagambo Forest Reserve	-0.4504	30.0308	EPSG:4326	Syzygium guineense	Higher Plants	Myrtaceae	Syzygium	guineense	
NBDB_BID_2018_IN_13694	HumanObservation	NBDB_BID_2018_IN_13694	Uganda Forest Department	1994	7	20	Bugoma Forest Reserve	1.2918	31.0837	EPSG:4326	Axiocerces tjoane	Insects	LYCAENIDAE	Axiocerces	tjoane	
NBDB_BID_2018_IN_13695	HumanObservation	NBDB_BID_2018_IN_13695	Uganda Forest Department	1994	7	11	Bugoma Forest Reserve	1.2909	31.0144	EPSG:4326	Axiocerces tjoane	Insects	LYCAENIDAE	Axiocerces	tjoane	
NBDB_BID_2018_FL_13696	HumanObservation	NBDB_BID_2018_FL_13696	Uganda Forest Department	1994	9	21	Kibale Forest National Park	0.544	30.4988	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13697	HumanObservation	NBDB_BID_2018_FL_13697	Uganda Forest Department	1993	11	5	Kalinzu Forest Reserve	-0.4774	30.074	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13698	HumanObservation	NBDB_BID_2018_FL_13698	Uganda Forest Department	1994	9	9	Budongo Forest Reserve	1.7075	31.4724	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13699	HumanObservation	NBDB_BID_2018_FL_13699	Uganda Forest Department	1993	10	7	Kasyoha-Kitomi Forest Reserve	-0.274	30.2918	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13700	HumanObservation	NBDB_BID_2018_FL_13700	Uganda Forest Department	1993	8	13	Echuya Forest Reserve	-1.2369	29.8103	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13701	HumanObservation	NBDB_BID_2018_FL_13701	Uganda Forest Department	1994	9	16	Budongo Forest Reserve	1.8002	31.5939	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13702	HumanObservation	NBDB_BID_2018_FL_13702	Uganda Forest Department	1993	10	2	Kasyoha-Kitomi Forest Reserve	-0.382	30.2288	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13703	HumanObservation	NBDB_BID_2018_FL_13703	Uganda Forest Department	1993	11	12	Maramagambo Forest Reserve	-0.4504	30.0308	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13704	HumanObservation	NBDB_BID_2018_FL_13704	Uganda Forest Department	1994	2	18	Bwindi Impenetrable National Park	-0.9831	29.6196	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13705	HumanObservation	NBDB_BID_2018_FL_13705	Uganda Forest Department	1994	2	18	Rwenzori Mountains National Park	0.2371	29.9813	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13706	HumanObservation	NBDB_BID_2018_FL_13706	Uganda Forest Department	1993	9	5	Kasyoha-Kitomi Forest Reserve	-0.3541	30.1262	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13707	HumanObservation	NBDB_BID_2018_FL_13707	Uganda Forest Department	1994	12	2	Mafuga Forest Reserve	-1.0263	29.8706	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13708	HumanObservation	NBDB_BID_2018_FL_13708	Uganda Forest Department	1993	11	19	Maramagambo Forest Reserve	-0.4018	30.0389	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13709	HumanObservation	NBDB_BID_2018_FL_13709	Uganda Forest Department	1994	9	2	Bwindi Impenetrable National Park	-0.984	29.6934	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13710	HumanObservation	NBDB_BID_2018_FL_13710	Uganda Forest Department	1993	9	11	Kasyoha-Kitomi Forest Reserve	-0.2623	30.1568	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13711	HumanObservation	NBDB_BID_2018_FL_13711	Uganda Forest Department	1994	9	16	Kibale Forest National Park	0.4261	30.5114	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13712	HumanObservation	NBDB_BID_2018_FL_13712	Uganda Forest Department	1994	2	11	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13713	HumanObservation	NBDB_BID_2018_FL_13713	Uganda Forest Department	1994	9	9	Kibale Forest National Park	0.3523	30.3701	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13714	HumanObservation	NBDB_BID_2018_FL_13714	Uganda Forest Department	1993	11	26	Maramagambo Forest Reserve	-0.337	30.0857	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13715	HumanObservation	NBDB_BID_2018_FL_13715	Uganda Forest Department	1993	9	18	Kasyoha-Kitomi Forest Reserve	-0.1822	30.2603	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13716	HumanObservation	NBDB_BID_2018_FL_13716	Uganda Forest Department	1993	9	25	Kasyoha-Kitomi Forest Reserve	-0.211	30.3593	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13717	HumanObservation	NBDB_BID_2018_FL_13717	Uganda Forest Department	1994	7	15	Echuya Forest Reserve	-1.245	29.8004	EPSG:4326	Dracaena laxissima	Higher Plants	Dracaenaceae	Dracaena	laxissima	
NBDB_BID_2018_FL_13718	HumanObservation	NBDB_BID_2018_FL_13718	Uganda Forest Department	1993	10	7	Budongo Forest Reserve	1.8659	31.6506	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13719	HumanObservation	NBDB_BID_2018_FL_13719	Uganda Forest Department	1993	10	1	Budongo Forest Reserve	1.9082	31.7226	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13720	HumanObservation	NBDB_BID_2018_FL_13720	Uganda Forest Department	1993	7	9	Kagombe Forest Reserve	0.8103	30.9802	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13721	HumanObservation	NBDB_BID_2018_FL_13721	Uganda Forest Department	1994	9	2	Bwindi Impenetrable National Park	-0.984	29.6934	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13722	HumanObservation	NBDB_BID_2018_FL_13722	Uganda Forest Department	1994	2	11	Bwindi Impenetrable National Park	-1.0452	29.7807	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13723	HumanObservation	NBDB_BID_2018_FL_13723	Uganda Forest Department	1993	9	18	Budongo Forest Reserve	1.6715	31.4274	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13724	HumanObservation	NBDB_BID_2018_FL_13724	Uganda Forest Department	1993	9	5	Kasyoha-Kitomi Forest Reserve	-0.3541	30.1262	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13725	HumanObservation	NBDB_BID_2018_FL_13725	Uganda Forest Department	1993	11	12	Maramagambo Forest Reserve	-0.4504	30.0308	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13726	HumanObservation	NBDB_BID_2018_FL_13726	Uganda Forest Department	1993	9	6	Budongo Forest Reserve	1.7939	31.557	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13727	HumanObservation	NBDB_BID_2018_FL_13727	Uganda Forest Department	1994	9	22	Budongo Forest Reserve	1.8173	31.683	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13728	HumanObservation	NBDB_BID_2018_FL_13728	Uganda Forest Department	1993	4	21	Kagombe Forest Reserve	0.8103	30.9802	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13729	HumanObservation	NBDB_BID_2018_FL_13729	Uganda Forest Department	1993	11	5	Kalinzu Forest Reserve	-0.4774	30.074	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13730	HumanObservation	NBDB_BID_2018_FL_13730	Uganda Forest Department	1993	4	23	Matiri Forest Reserve	0.5534	30.8133	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13731	HumanObservation	NBDB_BID_2018_FL_13731	Uganda Forest Department	1994	9	9	Budongo Forest Reserve	1.7075	31.4724	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13732	HumanObservation	NBDB_BID_2018_FL_13732	Uganda Forest Department	1993	3	19	Bugoma Forest Reserve	1.2909	31.0144	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13733	HumanObservation	NBDB_BID_2018_FL_13733	Uganda Forest Department	1993	4	23	Kitechura Forest Reserve	0.7186	30.8803	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13734	HumanObservation	NBDB_BID_2018_FL_13734	Uganda Forest Department	1993	10	7	Kasyoha-Kitomi Forest Reserve	-0.274	30.2918	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13735	HumanObservation	NBDB_BID_2018_FL_13735	Uganda Forest Department	1993	9	6	Budongo Forest Reserve	1.7183	31.5471	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13736	HumanObservation	NBDB_BID_2018_FL_13736	Uganda Forest Department	1993	7	29	Kisangi Forest Reserve	0.2857	30.2477	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13737	HumanObservation	NBDB_BID_2018_FL_13737	Uganda Forest Department	1994	12	15	Semliki Forest National Park	0.8283	30.164	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13738	HumanObservation	NBDB_BID_2018_FL_13738	Uganda Forest Department	1994	9	9	Kibale Forest National Park	0.3523	30.3701	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13739	HumanObservation	NBDB_BID_2018_FL_13739	Uganda Forest Department	1993	9	11	Kasyoha-Kitomi Forest Reserve	-0.2623	30.1568	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13740	HumanObservation	NBDB_BID_2018_FL_13740	Uganda Forest Department	1994	2	18	Bwindi Impenetrable National Park	-0.9831	29.6196	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13741	HumanObservation	NBDB_BID_2018_FL_13741	Uganda Forest Department	1994	12	10	Semliki Forest National Park	0.8076	30.1442	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13742	HumanObservation	NBDB_BID_2018_FL_13742	Uganda Forest Department	1994	9	16	Kibale Forest National Park	0.4261	30.5114	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13743	HumanObservation	NBDB_BID_2018_FL_13743	Uganda Forest Department	1993	4	15	Kagombe Forest Reserve	0.8706	30.7291	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13744	HumanObservation	NBDB_BID_2018_FL_13744	Uganda Forest Department	1993	10	2	Kasyoha-Kitomi Forest Reserve	-0.382	30.2288	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13745	HumanObservation	NBDB_BID_2018_FL_13745	Uganda Forest Department	1993	11	26	Maramagambo Forest Reserve	-0.337	30.0857	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13746	HumanObservation	NBDB_BID_2018_FL_13746	Uganda Forest Department	1993	5	16	Kibale Forest National Park	0.6466	30.3872	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13747	HumanObservation	NBDB_BID_2018_FL_13747	Uganda Forest Department	1993	12	9	Kalinzu Forest Rserve	-0.5827	29.84	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13748	HumanObservation	NBDB_BID_2018_FL_13748	Uganda Forest Department	1994	9	21	Kibale Forest National Park	0.544	30.4988	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13749	HumanObservation	NBDB_BID_2018_FL_13749	Uganda Forest Department	1994	8	28	Maramagambo Forest Reserve	-0.2794	30.0479	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13750	HumanObservation	NBDB_BID_2018_FL_13750	Uganda Forest Department	1994	9	16	Budongo Forest Reserve	1.8002	31.5939	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13751	HumanObservation	NBDB_BID_2018_FL_13751	Uganda Forest Department	1993	11	19	Maramagambo Forest Reserve	-0.4018	30.0389	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13752	HumanObservation	NBDB_BID_2018_FL_13752	Uganda Forest Department	1993	9	18	Kasyoha-Kitomi Forest Reserve	-0.1822	30.2603	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
NBDB_BID_2018_FL_13753	HumanObservation	NBDB_BID_2018_FL_13753	Uganda Forest Department	1993	9	25	Kasyoha-Kitomi Forest Reserve	-0.211	30.3593	EPSG:4326	Blighia unijugata	Higher Plants	Sapindaceae	Blighia	unijugata	
